code_module,code_presentation,id_student,total_clicks,mean_clicks,active_days,first_activity_day,last_activity_day,n_activity_records,n_unique_sites,n_activity_types,engagement_span,clicks_per_active_day
DDD,2013J,409056,48,2.1818181818181817,10,-8,89,22,7,5,97,4.8
DDD,2013J,409105,15,2.142857142857143,2,2,23,7,5,3,21,7.5
DDD,2013J,409794,18,1.2857142857142858,5,-15,20,14,10,3,35,3.6
DDD,2013J,409880,1925,2.1223814773980156,115,-15,250,907,161,9,265,16.73913043478261
DDD,2013J,409953,859,1.9303370786516854,90,-18,260,445,138,9,278,9.544444444444444
DDD,2013J,410084,101,2.58974358974359,8,-1,109,39,21,7,110,12.625
DDD,2013J,410767,1549,2.5146103896103895,106,-18,115,616,147,10,133,14.61320754716981
DDD,2013J,411707,986,1.878095238095238,89,-13,241,525,127,9,254,11.07865168539326
DDD,2013J,411730,154,2.4838709677419355,14,-15,13,62,15,7,28,11.0
DDD,2013J,412175,531,1.8122866894197953,66,-18,132,293,88,7,150,8.045454545454545
DDD,2013J,412618,1448,2.302066772655008,118,-18,233,629,145,9,251,12.271186440677965
DDD,2013J,414077,231,2.40625,7,9,31,96,55,8,22,33.0
DDD,2013J,414247,1130,2.634032634032634,99,-15,211,429,103,9,226,11.414141414141413
DDD,2013J,415151,322,2.2054794520547945,31,-16,86,146,28,8,102,10.387096774193548
DDD,2013J,415187,97,2.6944444444444446,7,-10,44,36,20,5,54,13.857142857142858
DDD,2013J,416243,808,2.573248407643312,62,-18,234,314,80,10,252,13.03225806451613
DDD,2013J,416500,818,4.029556650246305,37,-13,206,203,48,9,219,22.10810810810811
DDD,2013J,418159,419,2.1377551020408165,32,-15,201,196,81,9,216,13.09375
DDD,2013J,418397,1728,1.9393939393939394,187,-18,247,891,175,9,265,9.240641711229946
DDD,2013J,419192,270,1.6363636363636365,32,-10,233,165,61,9,243,8.4375
DDD,2013J,419517,1134,2.594965675057208,67,-14,257,437,135,8,271,16.925373134328357
DDD,2013J,420650,138,2.875,13,-10,38,48,20,8,48,10.615384615384615
DDD,2013J,421301,497,2.3554502369668247,53,-18,123,211,50,8,141,9.377358490566039
DDD,2013J,422276,316,1.9386503067484662,45,-13,228,163,45,8,241,7.022222222222222
DDD,2013J,422534,751,3.3526785714285716,50,-3,234,224,68,9,237,15.02
DDD,2013J,423147,523,2.225531914893617,43,-17,261,235,87,9,278,12.162790697674419
DDD,2013J,423876,179,3.2545454545454544,9,-18,48,55,19,6,66,19.88888888888889
DDD,2013J,425543,793,2.54983922829582,42,0,234,311,77,9,234,18.88095238095238
DDD,2013J,426059,529,2.361607142857143,53,-18,234,224,65,8,252,9.981132075471699
DDD,2013J,426887,2530,2.5074331020812686,148,-18,256,1009,215,10,274,17.094594594594593
DDD,2013J,427248,317,2.4573643410852712,26,-18,25,129,35,7,43,12.192307692307692
DDD,2013J,427344,297,2.5384615384615383,26,-12,206,117,41,9,218,11.423076923076923
DDD,2013J,428321,136,2.893617021276596,6,-6,29,47,23,7,35,22.666666666666668
DDD,2013J,429212,1109,2.731527093596059,94,-18,255,406,71,9,273,11.797872340425531
DDD,2013J,429854,616,3.802469135802469,48,-17,253,162,48,9,270,12.833333333333334
DDD,2013J,430356,3058,3.21218487394958,183,-18,257,952,193,10,275,16.7103825136612
DDD,2013J,431005,296,1.8385093167701863,54,-18,260,161,52,7,278,5.481481481481482
DDD,2013J,432624,385,2.162921348314607,30,-12,166,178,58,8,178,12.833333333333334
DDD,2013J,432862,1551,2.555189456342669,120,-18,258,607,110,10,276,12.925
DDD,2013J,432968,456,2.6511627906976742,27,-4,165,172,42,8,169,16.88888888888889
DDD,2013J,433508,370,1.907216494845361,38,-12,261,194,95,9,273,9.736842105263158
DDD,2013J,433748,541,2.3119658119658117,70,-3,234,234,63,9,237,7.728571428571429
DDD,2013J,434159,82,2.484848484848485,9,-2,88,33,16,5,90,9.11111111111111
DDD,2013J,435587,649,2.585657370517928,45,-9,248,251,63,9,257,14.422222222222222
DDD,2013J,437923,438,2.19,63,-18,244,200,70,8,262,6.9523809523809526
DDD,2013J,438290,417,2.171875,26,-10,104,192,82,10,114,16.03846153846154
DDD,2013J,438751,1687,2.5874233128834354,120,-16,258,652,145,10,274,14.058333333333334
DDD,2013J,439568,2754,2.61787072243346,176,-12,242,1052,185,9,254,15.647727272727273
DDD,2013J,439713,1161,2.3454545454545452,88,-18,233,495,140,9,251,13.193181818181818
DDD,2013J,439855,1088,2.2340862422997945,95,-18,234,487,145,10,252,11.452631578947368
DDD,2013J,440003,3922,3.0122887864823347,214,-18,261,1302,232,9,279,18.327102803738317
DDD,2013J,441342,2139,2.3531353135313533,120,-12,254,909,191,10,266,17.825
DDD,2013J,441444,1727,3.040492957746479,130,-18,261,568,95,9,279,13.284615384615385
DDD,2013J,441885,776,2.511326860841424,50,2,239,309,74,8,237,15.52
DDD,2013J,441892,586,2.401639344262295,61,1,247,244,58,8,246,9.60655737704918
DDD,2013J,442530,268,2.310344827586207,14,-18,9,116,48,10,27,19.142857142857142
DDD,2013J,442547,664,1.6476426799007444,96,-18,257,403,67,9,275,6.916666666666667
DDD,2013J,442589,831,2.816949152542373,75,-11,231,295,96,9,242,11.08
DDD,2013J,442590,3886,2.4532828282828283,214,-18,261,1584,292,10,279,18.1588785046729
DDD,2013J,442878,564,1.8491803278688526,77,-3,234,305,80,9,237,7.324675324675325
DDD,2013J,442924,821,2.083756345177665,72,-5,249,394,104,9,254,11.402777777777779
DDD,2013J,443400,202,2.148936170212766,21,-10,197,94,37,8,207,9.619047619047619
DDD,2013J,443438,564,2.0,82,-18,261,282,69,10,279,6.878048780487805
DDD,2013J,443540,335,2.427536231884058,51,-11,165,138,37,9,176,6.568627450980392
DDD,2013J,443731,594,2.9849246231155777,40,-18,243,199,68,8,261,14.85
DDD,2013J,444063,4,1.0,2,2,4,4,3,3,2,2.0
DDD,2013J,444317,2133,2.012264150943396,142,-12,240,1060,199,10,252,15.02112676056338
DDD,2013J,444375,2384,2.6140350877192984,180,-12,261,912,141,9,273,13.244444444444444
DDD,2013J,444541,167,1.815217391304348,14,-16,86,92,43,8,102,11.928571428571429
DDD,2013J,444847,74,2.3870967741935485,13,-8,104,31,13,7,112,5.6923076923076925
DDD,2013J,444909,101,2.6578947368421053,3,6,11,38,25,8,5,33.666666666666664
DDD,2013J,445109,1396,3.10913140311804,85,-17,261,449,90,10,278,16.423529411764704
DDD,2013J,445386,776,1.9546599496221662,90,-16,247,397,105,10,263,8.622222222222222
DDD,2013J,445749,184,2.7058823529411766,18,-18,31,68,31,8,49,10.222222222222221
DDD,2013J,445785,323,1.8888888888888888,32,-18,164,171,48,9,182,10.09375
DDD,2013J,445917,1545,2.258771929824561,113,-18,252,684,192,10,270,13.672566371681416
DDD,2013J,445930,398,1.6048387096774193,53,3,234,248,83,10,231,7.509433962264151
DDD,2013J,446246,1502,2.068870523415978,135,-18,261,726,142,9,279,11.125925925925927
DDD,2013J,446279,3091,2.929857819905213,207,-18,255,1055,188,9,273,14.932367149758454
DDD,2013J,446448,274,2.044776119402985,27,-18,76,134,43,9,94,10.148148148148149
DDD,2013J,447059,1220,2.206148282097649,107,-14,248,553,104,10,262,11.401869158878505
DDD,2013J,464924,3103,2.6982608695652175,155,-18,253,1150,170,10,271,20.019354838709678
DDD,2013J,465441,1936,2.7896253602305476,88,-18,234,694,158,9,252,22.0
DDD,2013J,465629,1134,2.6009174311926606,82,-17,251,436,102,9,268,13.829268292682928
DDD,2013J,466539,2551,2.543369890329013,134,-12,255,1003,198,10,267,19.03731343283582
DDD,2013J,466880,816,3.022222222222222,84,-16,256,270,45,9,272,9.714285714285714
DDD,2013J,467776,201,2.8714285714285714,14,-17,30,70,27,8,47,14.357142857142858
DDD,2013J,468657,173,2.6615384615384614,12,0,89,65,27,7,89,14.416666666666666
DDD,2013J,468927,1268,2.5720081135902637,93,-12,256,493,133,9,268,13.634408602150538
DDD,2013J,469389,559,2.767326732673267,18,-13,89,202,79,9,102,31.055555555555557
DDD,2013J,469465,742,2.789473684210526,57,26,260,266,98,10,234,13.017543859649123
DDD,2013J,469553,665,1.9558823529411764,61,-17,232,340,65,9,249,10.901639344262295
DDD,2013J,470403,2559,3.094316807738815,171,-18,259,827,108,10,277,14.964912280701755
DDD,2013J,471373,2042,2.5178791615289766,153,-11,257,811,160,9,268,13.34640522875817
DDD,2013J,472000,1106,2.3632478632478633,119,-18,241,468,83,9,259,9.294117647058824
DDD,2013J,472060,92,1.6727272727272726,13,-4,123,55,27,7,127,7.076923076923077
DDD,2013J,473104,4577,3.2928057553956833,190,-18,261,1390,217,9,279,24.089473684210525
DDD,2013J,473340,341,2.544776119402985,38,-18,254,134,48,8,272,8.973684210526315
DDD,2013J,473378,1542,2.839779005524862,84,-18,142,543,123,10,160,18.357142857142858
DDD,2013J,473509,105,2.1,12,-18,0,50,14,7,18,8.75
DDD,2013J,473640,1458,2.292452830188679,154,-8,213,636,57,8,221,9.467532467532468
DDD,2013J,474246,466,2.4656084656084656,49,-16,151,189,21,8,167,9.510204081632653
DDD,2013J,474385,68,1.7,11,-11,15,40,13,8,26,6.181818181818182
DDD,2013J,474495,1182,3.203252032520325,60,-16,256,369,114,9,272,19.7
DDD,2013J,474508,866,2.4956772334293946,60,-18,79,347,74,10,97,14.433333333333334
DDD,2013J,474902,1779,2.6238938053097347,120,-18,256,678,149,10,274,14.825
DDD,2013J,476144,2098,2.433874709976798,129,-18,249,862,192,10,267,16.26356589147287
DDD,2013J,476170,375,2.7573529411764706,36,-18,93,136,32,7,111,10.416666666666666
DDD,2013J,476355,252,3.272727272727273,11,6,55,77,49,9,49,22.90909090909091
DDD,2013J,476822,1433,2.1073529411764707,119,-16,261,680,138,9,277,12.042016806722689
DDD,2013J,477120,947,2.6452513966480447,65,-17,246,358,112,9,263,14.569230769230769
DDD,2013J,477128,2746,2.6454720616570326,179,-18,245,1038,166,9,263,15.340782122905027
DDD,2013J,477161,1634,3.2485089463220675,115,-17,249,503,82,9,266,14.208695652173914
DDD,2013J,477348,616,1.8610271903323263,85,-18,255,331,104,9,273,7.247058823529412
DDD,2013J,477412,543,2.3506493506493507,42,114,261,231,72,9,147,12.928571428571429
DDD,2013J,478238,1335,2.0826833073322932,89,109,261,641,106,10,152,15.0
DDD,2013J,478244,622,2.1374570446735395,46,-11,244,291,97,9,255,13.521739130434783
DDD,2013J,478289,438,2.305263157894737,33,-12,126,190,77,9,138,13.272727272727273
DDD,2013J,478744,121,3.361111111111111,8,-13,25,36,16,8,38,15.125
DDD,2013J,479141,1169,1.8380503144654088,87,-18,261,636,159,10,279,13.436781609195402
DDD,2013J,479457,1585,1.8691037735849056,124,-18,248,848,212,9,266,12.78225806451613
DDD,2013J,479848,1595,1.974009900990099,149,5,258,808,161,10,253,10.704697986577182
DDD,2013J,479977,3131,3.4711751662971175,167,-18,254,902,155,10,272,18.748502994011975
DDD,2013J,480716,1222,2.345489443378119,107,-13,251,521,124,9,264,11.42056074766355
DDD,2013J,480938,741,3.06198347107438,54,-14,225,242,75,9,239,13.722222222222221
DDD,2013J,481538,1014,2.130252100840336,101,-16,233,476,111,9,249,10.03960396039604
DDD,2013J,481667,512,1.9393939393939394,44,0,234,264,105,10,234,11.636363636363637
DDD,2013J,481863,206,2.239130434782609,17,-3,43,92,35,6,46,12.117647058823529
DDD,2013J,482083,5612,3.4514145141451413,239,-12,259,1626,210,10,271,23.481171548117153
DDD,2013J,482173,864,3.020979020979021,49,-18,122,286,84,8,140,17.632653061224488
DDD,2013J,482635,75,3.5714285714285716,2,-3,27,21,17,7,30,37.5
DDD,2013J,482868,1392,3.2,112,-18,236,435,97,9,254,12.428571428571429
DDD,2013J,483362,1109,2.042357274401473,95,-11,234,543,174,10,245,11.673684210526316
DDD,2013J,483934,262,2.7291666666666665,26,-6,251,96,41,9,257,10.076923076923077
DDD,2013J,484355,476,3.0126582278481013,31,-4,109,158,24,9,113,15.35483870967742
DDD,2013J,484423,1013,2.2815315315315314,79,-17,253,444,168,10,270,12.822784810126583
DDD,2013J,484436,2168,2.7653061224489797,122,-7,247,784,147,9,254,17.770491803278688
DDD,2013J,484999,59,2.4583333333333335,5,-18,82,24,14,8,100,11.8
DDD,2013J,485195,1494,2.1434720229555237,147,-14,234,697,113,9,248,10.16326530612245
DDD,2013J,485506,2189,2.8955026455026456,121,-18,255,756,118,9,273,18.09090909090909
DDD,2013J,485519,625,2.2644927536231885,62,-18,234,276,72,10,252,10.080645161290322
DDD,2013J,485594,696,2.297029702970297,67,-18,257,303,68,9,275,10.388059701492537
DDD,2013J,485734,1368,2.961038961038961,63,-7,233,462,161,9,240,21.714285714285715
DDD,2013J,485791,1379,2.606805293005671,97,-13,260,529,160,9,273,14.216494845360824
DDD,2013J,486533,2733,3.6537433155080214,135,-18,261,748,124,9,279,20.244444444444444
DDD,2013J,486777,56,2.1538461538461537,7,-16,18,26,16,7,34,8.0
DDD,2013J,486877,1363,2.143081761006289,110,-16,240,636,112,9,256,12.39090909090909
DDD,2013J,486890,634,2.092409240924092,50,-11,254,303,74,9,265,12.68
DDD,2013J,487293,737,2.802281368821293,62,-13,255,263,73,8,268,11.887096774193548
DDD,2013J,487556,954,2.7413793103448274,49,-17,141,348,98,9,158,19.46938775510204
DDD,2013J,488198,1,1.0,1,-10,-10,1,1,1,0,1.0
DDD,2013J,488550,211,3.403225806451613,21,-18,52,62,10,6,70,10.047619047619047
DDD,2013J,488575,733,2.562937062937063,59,-18,118,286,63,9,136,12.423728813559322
DDD,2013J,488680,2084,2.535279805352798,116,-15,255,822,102,10,270,17.96551724137931
DDD,2013J,489084,297,2.376,19,-18,69,125,49,8,87,15.631578947368421
DDD,2013J,489209,1578,2.9495327102803737,94,-18,239,535,108,10,257,16.78723404255319
DDD,2013J,489410,678,2.1121495327102804,54,-18,237,321,92,9,255,12.555555555555555
DDD,2013J,489990,390,2.254335260115607,37,-1,234,173,59,8,235,10.54054054054054
DDD,2013J,490164,31,1.8235294117647058,6,-18,36,17,10,6,54,5.166666666666667
DDD,2013J,490297,466,1.9416666666666667,44,-18,121,240,90,8,139,10.590909090909092
DDD,2013J,490530,84,1.5,13,-17,58,56,36,7,75,6.461538461538462
DDD,2013J,490738,128,2.56,19,2,123,50,15,4,121,6.7368421052631575
DDD,2013J,491081,1567,2.560457516339869,112,-18,260,612,182,9,278,13.991071428571429
DDD,2013J,491110,745,2.779850746268657,40,-18,53,268,32,10,71,18.625
DDD,2013J,491874,738,3.464788732394366,36,-17,100,213,52,8,117,20.5
DDD,2013J,491875,403,4.197916666666667,23,-18,38,96,26,9,56,17.52173913043478
DDD,2013J,491926,3159,2.177119228118539,195,-18,251,1451,256,10,269,16.2
DDD,2013J,492552,114,2.0727272727272728,19,-18,58,55,23,7,76,6.0
DDD,2013J,492635,984,2.148471615720524,78,-18,235,458,115,10,253,12.615384615384615
DDD,2013J,492740,1256,2.3609022556390977,111,-18,258,532,141,9,276,11.315315315315315
DDD,2013J,493147,12,1.7142857142857142,2,-16,-1,7,5,3,15,6.0
DDD,2013J,493207,350,2.4475524475524475,29,-18,93,143,36,9,111,12.068965517241379
DDD,2013J,493404,1244,2.0162074554294978,91,-15,252,617,182,10,267,13.67032967032967
DDD,2013J,493725,678,2.412811387900356,47,-18,121,281,66,9,139,14.425531914893616
DDD,2013J,493876,250,2.7472527472527473,16,-18,37,91,32,9,55,15.625
DDD,2013J,493879,92,2.4864864864864864,10,-5,29,37,12,5,34,9.2
DDD,2013J,494389,256,1.3473684210526315,9,-16,34,190,146,7,50,28.444444444444443
DDD,2013J,494667,1937,2.720505617977528,147,-18,257,712,161,9,275,13.17687074829932
DDD,2013J,494722,844,2.62111801242236,59,-18,172,322,83,10,190,14.305084745762711
DDD,2013J,494728,150,1.6129032258064515,21,-18,125,93,39,8,143,7.142857142857143
DDD,2013J,495762,26,1.625,4,-18,2,16,11,4,20,6.5
DDD,2013J,496154,88,2.3783783783783785,6,3,56,37,24,8,53,14.666666666666666
DDD,2013J,496185,63,1.7027027027027026,6,7,46,37,22,8,39,10.5
DDD,2013J,496315,13,1.4444444444444444,4,-5,234,9,5,3,239,3.25
DDD,2013J,497229,84,1.9534883720930232,12,-5,60,43,23,6,65,7.0
DDD,2013J,497475,203,2.182795698924731,24,-4,101,93,35,8,105,8.458333333333334
DDD,2013J,497590,465,2.0043103448275863,59,-4,245,232,61,9,249,7.88135593220339
DDD,2013J,497809,244,1.952,19,-17,34,125,44,7,51,12.842105263157896
DDD,2013J,497994,14,1.0769230769230769,8,-5,229,13,6,3,234,1.75
DDD,2013J,498793,427,2.18974358974359,33,-17,55,195,48,9,72,12.93939393939394
DDD,2013J,498821,1743,2.136029411764706,159,-18,259,816,121,10,277,10.962264150943396
DDD,2013J,498877,41,3.1538461538461537,5,-18,-5,13,6,5,13,8.2
DDD,2013J,499392,413,2.8482758620689657,25,-16,51,145,61,8,67,16.52
DDD,2013J,499469,186,1.631578947368421,33,-18,87,114,44,8,105,5.636363636363637
DDD,2013J,500283,647,2.1495016611295683,80,-18,254,301,67,10,272,8.0875
DDD,2013J,500339,199,2.2613636363636362,22,-18,32,88,14,6,50,9.045454545454545
DDD,2013J,500521,26,2.0,2,-7,34,13,11,5,41,13.0
DDD,2013J,500581,1243,1.9636650868878358,124,-18,260,633,147,8,278,10.024193548387096
DDD,2013J,500707,1561,3.468888888888889,76,-18,164,450,87,9,182,20.539473684210527
DDD,2013J,500785,17,2.8333333333333335,2,23,97,6,4,3,74,8.5
DDD,2013J,501203,1072,3.0454545454545454,42,-18,177,352,130,9,195,25.523809523809526
DDD,2013J,501488,318,3.0285714285714285,23,-4,211,105,30,7,215,13.826086956521738
DDD,2013J,501723,314,2.5528455284552845,21,-17,86,123,41,8,103,14.952380952380953
DDD,2013J,501867,1320,2.043343653250774,162,-17,232,646,134,9,249,8.148148148148149
DDD,2013J,502051,155,2.1527777777777777,12,-17,58,72,23,8,75,12.916666666666666
DDD,2013J,502057,163,2.0123456790123457,14,-3,20,81,32,9,23,11.642857142857142
DDD,2013J,502207,121,2.240740740740741,12,-15,39,54,23,8,54,10.083333333333334
DDD,2013J,502466,798,2.046153846153846,50,-18,169,390,115,9,187,15.96
DDD,2013J,502477,2076,2.585305105853051,104,-18,245,803,214,9,263,19.96153846153846
DDD,2013J,502638,1024,2.048,134,-18,250,500,138,9,268,7.641791044776119
DDD,2013J,502642,40,1.8181818181818181,6,2,24,22,11,5,22,6.666666666666667
DDD,2013J,503023,588,2.1777777777777776,39,-17,258,270,96,9,275,15.076923076923077
DDD,2013J,503783,762,2.482084690553746,71,-18,251,307,63,9,269,10.732394366197184
DDD,2013J,503838,1747,2.3640054127198917,125,-17,251,739,151,9,268,13.976
DDD,2013J,504034,40,1.6666666666666667,6,6,53,24,12,6,47,6.666666666666667
DDD,2013J,504064,1,1.0,1,-10,-10,1,1,1,0,1.0
DDD,2013J,504234,4466,2.888745148771022,162,-18,240,1546,244,10,258,27.567901234567902
DDD,2013J,504368,282,3.0,10,13,61,94,50,8,48,28.2
DDD,2013J,504429,1021,2.5588972431077694,74,-14,256,399,128,10,270,13.797297297297296
DDD,2013J,504552,89,1.7450980392156863,12,-14,89,51,24,5,103,7.416666666666667
DDD,2013J,504596,1688,2.573170731707317,156,-18,201,656,102,10,219,10.820512820512821
DDD,2013J,504602,164,2.981818181818182,15,-18,51,55,16,7,69,10.933333333333334
DDD,2013J,504862,359,1.8894736842105264,34,-18,41,190,38,9,59,10.558823529411764
DDD,2013J,505142,173,2.1625,19,-2,48,80,28,7,50,9.105263157894736
DDD,2013J,505209,114,1.7272727272727273,27,-18,38,66,25,6,56,4.222222222222222
DDD,2013J,505561,711,2.4602076124567476,47,-18,72,289,54,10,90,15.127659574468085
DDD,2013J,505856,5066,3.5726375176304654,223,-18,261,1418,156,9,279,22.717488789237667
DDD,2013J,506476,129,2.74468085106383,11,-16,44,47,25,7,60,11.727272727272727
DDD,2013J,506582,5889,3.610668301655426,279,-18,261,1631,277,10,279,21.107526881720432
DDD,2013J,506829,646,2.533333333333333,38,-18,234,255,77,10,252,17.0
DDD,2013J,507113,1027,2.189765458422175,92,-13,232,469,123,10,245,11.16304347826087
DDD,2013J,507115,167,2.3194444444444446,16,-18,58,72,34,9,76,10.4375
DDD,2013J,507257,11,1.2222222222222223,2,-3,201,9,8,5,204,5.5
DDD,2013J,507285,4374,3.4659270998415215,197,-17,258,1262,143,9,275,22.20304568527919
DDD,2013J,507344,1214,2.968215158924205,100,-13,234,409,119,9,247,12.14
DDD,2013J,507478,179,2.057471264367816,13,-16,93,87,38,7,109,13.76923076923077
DDD,2013J,508025,2952,2.6546762589928057,218,-18,257,1112,179,10,275,13.541284403669724
DDD,2013J,508246,324,2.3649635036496353,25,8,228,137,37,7,220,12.96
DDD,2013J,508601,635,3.1592039800995027,27,-12,36,201,61,9,48,23.51851851851852
DDD,2013J,508615,433,2.5773809523809526,27,-15,61,168,55,8,76,16.037037037037038
DDD,2013J,508637,2398,2.759493670886076,163,-18,261,869,160,10,279,14.71165644171779
DDD,2013J,508785,400,1.834862385321101,34,-16,101,218,78,9,117,11.764705882352942
DDD,2013J,509102,1684,1.9334098737083811,180,-18,257,871,153,9,275,9.355555555555556
DDD,2013J,509279,691,1.9799426934097422,70,-18,230,349,81,9,248,9.871428571428572
DDD,2013J,509327,2246,2.184824902723735,126,-18,261,1028,227,10,279,17.825396825396826
DDD,2013J,509416,55,2.5,5,-18,16,22,9,5,34,11.0
DDD,2013J,509501,90,2.3076923076923075,8,-7,59,39,25,7,66,11.25
DDD,2013J,509610,2240,2.5454545454545454,156,-17,261,880,148,10,278,14.35897435897436
DDD,2013J,509929,2036,2.5772151898734177,181,-18,261,790,119,10,279,11.248618784530386
DDD,2013J,510182,1957,2.079702444208289,184,-18,258,941,139,10,276,10.63586956521739
DDD,2013J,510864,662,2.596078431372549,89,-18,261,255,46,9,279,7.438202247191011
DDD,2013J,510873,895,1.811740890688259,89,-17,260,494,108,9,277,10.0561797752809
DDD,2013J,511282,1273,2.2100694444444446,87,-18,240,576,139,9,258,14.632183908045977
DDD,2013J,511453,641,2.727659574468085,49,-18,234,235,71,8,252,13.081632653061224
DDD,2013J,511636,279,2.8181818181818183,26,-18,21,99,29,9,39,10.73076923076923
DDD,2013J,511890,4,2.0,1,-17,-17,2,2,2,0,4.0
DDD,2013J,512050,74,2.3125,4,-13,16,32,21,6,29,18.5
DDD,2013J,512259,2127,2.4392201834862384,166,-15,261,872,178,10,276,12.813253012048193
DDD,2013J,512525,505,3.5314685314685317,43,-1,136,143,37,9,137,11.744186046511627
DDD,2013J,512706,1150,2.0985401459854014,130,-18,260,548,94,9,278,8.846153846153847
DDD,2013J,513007,102,2.6153846153846154,15,-7,148,39,21,6,155,6.8
DDD,2013J,513204,307,1.883435582822086,31,-13,123,163,32,7,136,9.903225806451612
DDD,2013J,513349,2755,2.912262156448203,106,-18,226,946,179,10,244,25.99056603773585
DDD,2013J,513356,124,2.7555555555555555,12,-18,212,45,18,8,230,10.333333333333334
DDD,2013J,513482,82,2.342857142857143,7,-18,51,35,21,6,69,11.714285714285714
DDD,2013J,513499,1084,2.978021978021978,71,-18,255,364,65,9,273,15.267605633802816
DDD,2013J,513853,4277,2.921448087431694,222,-18,261,1464,243,10,279,19.265765765765767
DDD,2013J,513954,86,2.4571428571428573,11,0,98,35,15,7,98,7.818181818181818
DDD,2013J,514125,2393,2.756912442396313,219,-18,261,868,146,9,279,10.926940639269406
DDD,2013J,514218,2,1.0,2,-17,-16,2,2,2,1,1.0
DDD,2013J,514852,133,3.8,6,-18,17,35,18,6,35,22.166666666666668
DDD,2013J,514934,16,1.6,1,-5,-5,10,7,3,0,16.0
DDD,2013J,515056,1055,2.691326530612245,83,1,234,392,87,9,233,12.710843373493976
DDD,2013J,515247,939,2.395408163265306,76,-16,132,392,78,8,148,12.355263157894736
DDD,2013J,515520,417,2.229946524064171,30,21,233,187,70,8,212,13.9
DDD,2013J,516653,685,2.2986577181208054,72,-12,234,298,80,10,246,9.51388888888889
DDD,2013J,516946,914,2.611428571428571,58,-13,164,350,102,9,177,15.758620689655173
DDD,2013J,517093,3621,2.5233449477351915,225,-17,244,1435,187,9,261,16.093333333333334
DDD,2013J,517416,1665,2.8510273972602738,128,9,258,584,141,9,249,13.0078125
DDD,2013J,518194,126,2.1724137931034484,10,-18,27,58,32,7,45,12.6
DDD,2013J,518709,114,2.150943396226415,9,-18,120,53,30,7,138,12.666666666666666
DDD,2013J,518731,322,3.1262135922330097,30,-15,233,103,33,6,248,10.733333333333333
DDD,2013J,518951,415,2.0854271356783918,30,-18,234,199,87,9,252,13.833333333333334
DDD,2013J,519100,125,2.450980392156863,16,2,131,51,23,7,129,7.8125
DDD,2013J,519211,671,2.819327731092437,74,-18,260,238,57,9,278,9.067567567567568
DDD,2013J,519358,83,2.515151515151515,9,1,53,33,20,6,52,9.222222222222221
DDD,2013J,519449,1,1.0,1,-16,-16,1,1,1,0,1.0
DDD,2013J,519552,1584,3.3559322033898304,68,16,234,472,151,10,218,23.294117647058822
DDD,2013J,519961,167,1.964705882352941,10,-7,243,85,44,9,250,16.7
DDD,2013J,520150,1504,2.3647798742138364,109,-18,250,636,156,9,268,13.79816513761468
DDD,2013J,520891,3502,2.700077101002313,188,-18,249,1297,190,10,267,18.627659574468087
DDD,2013J,522312,984,2.107066381156317,98,8,261,467,135,9,253,10.040816326530612
DDD,2013J,522363,1075,3.4126984126984126,39,-9,53,315,95,10,62,27.564102564102566
DDD,2013J,522473,1749,2.2684824902723735,122,-18,256,771,199,10,274,14.336065573770492
DDD,2013J,522538,85,1.7,21,-15,109,50,20,7,124,4.0476190476190474
DDD,2013J,522690,214,2.3516483516483517,18,-18,11,91,30,9,29,11.88888888888889
DDD,2013J,522777,883,1.8747346072186837,84,-3,258,471,106,9,261,10.511904761904763
DDD,2013J,523047,78,1.625,12,-15,163,48,16,6,178,6.5
DDD,2013J,523248,636,4.51063829787234,41,-17,225,141,51,7,242,15.512195121951219
DDD,2013J,523275,769,2.912878787878788,43,-18,105,264,69,9,123,17.88372093023256
DDD,2013J,523583,275,2.0072992700729926,15,-1,85,137,71,9,86,18.333333333333332
DDD,2013J,523632,43,1.9545454545454546,6,-2,45,22,11,4,47,7.166666666666667
DDD,2013J,523834,178,3.2363636363636363,12,-18,45,55,21,8,63,14.833333333333334
DDD,2013J,524261,631,2.2375886524822697,47,-16,165,282,71,8,181,13.425531914893616
DDD,2013J,524575,1521,2.1666666666666665,119,-16,255,702,184,10,271,12.781512605042018
DDD,2013J,524711,247,1.6689189189189189,47,-17,234,148,54,9,251,5.25531914893617
DDD,2013J,524791,1186,2.784037558685446,56,-18,234,426,145,9,252,21.178571428571427
DDD,2013J,525189,67,1.8611111111111112,13,-7,108,36,13,5,115,5.153846153846154
DDD,2013J,525456,1165,2.647727272727273,97,-18,257,440,82,9,275,12.010309278350515
DDD,2013J,525472,1154,2.109689213893967,111,-18,235,547,127,9,253,10.396396396396396
DDD,2013J,525800,183,2.231707317073171,24,-18,37,82,22,9,55,7.625
DDD,2013J,526098,676,1.9651162790697674,58,-18,106,344,101,9,124,11.655172413793103
DDD,2013J,526158,555,2.2023809523809526,31,-17,237,252,96,8,254,17.903225806451612
DDD,2013J,526242,1333,2.244107744107744,88,-10,234,594,164,9,244,15.147727272727273
DDD,2013J,526659,338,2.0864197530864197,17,-18,14,162,62,8,32,19.88235294117647
DDD,2013J,526679,2326,2.45877378435518,204,-18,258,946,167,9,276,11.401960784313726
DDD,2013J,527427,329,2.316901408450704,41,-5,260,142,51,9,265,8.024390243902438
DDD,2013J,527574,3374,2.633879781420765,187,-18,243,1281,157,10,261,18.0427807486631
